MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.020508	s	1/27/2022 11:36:06 AM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
1.8056641	0.37356243	4.0040636	-0.017019112	-0.0018571537
1.8203125	0.39484721	4.0042663	-0.017048601	-0.0022064468
1.8349609	0.38564196	4.0032735	-0.017086117	-0.0025242835
1.8496094	0.37823161	4.0042095	-0.017067321	-0.0025048382
1.8642578	0.39591756	4.0034952	-0.017024565	-0.0022319141
1.8789063	0.38244668	4.0039821	-0.017014911	-0.0020490403
1.8935547	0.38405219	4.0040174	-0.017057056	-0.002356736
1.9082031	0.39609474	4.0037045	-0.017115932	-0.0024688854
1.9228516	0.38454393	4.0039191	-0.017062226	-0.0023402395
1.9375	0.3944124	4.0033636	-0.017066361	-0.0023483362
1.9521484	0.39579836	4.0034165	-0.017084558	-0.0022408119
1.9667969	0.38163048	4.0039864	-0.017046465	-0.0021286092
1.9814453	0.39692894	4.0038142	-0.017033175	-0.0023648858
1.9960938	0.39035752	4.003984	-0.017125919	-0.0025493121
2.0107422	0.38741007	4.003787	-0.017095119	-0.0023573304
2.0253906	0.40370265	4.0039515	-0.017043086	-0.0021204124
2.0400391	0.38697925	4.0045977	-0.017065879	-0.0021305524
2.0546875	0.39587104	4.0043797	-0.017053232	-0.0024862983
2.0693359	0.40358347	4.004035	-0.017092653	-0.0025605641
2.0839844	0.38608691	4.0041103	-0.017020388	-0.0022934475
2.0986328	0.4048298	4.0044045	-0.016992372	-0.0020706465
2.1132813	0.39688978	4.0042849	-0.017040431	-0.0022889567
2.1279297	0.39044762	4.0039449	-0.017032756	-0.0023466803
2.1425781	0.40965769	4.0039048	-0.017102769	-0.002409027
2.1572266	0.39531478	4.0043888	-0.017060697	-0.0024227675
2.171875	0.40080139	4.0048866	-0.017033014	-0.0022411272
2.1865234	0.41082269	4.0045795	-0.017006977	-0.002123687
2.2011719	0.39182729	4.0041456	-0.017020147	-0.0023348699
2.2158203	0.40846658	4.0045314	-0.017077735	-0.0024943731
2.2304688	0.40861458	4.0048366	-0.017061375	-0.0023863516
2.2451172	0.39337486	4.0044832	-0.016988771	-0.0021112089
2.2597656	0.41485345	4.0042019	-0.01701691	-0.0021432147
2.2744141	0.4077099	4.0039549	-0.017078158	-0.002430886
2.2890625	0.40075117	4.0047445	-0.017069181	-0.00252686
2.3037109	0.41645765	4.0052986	-0.017001022	-0.0023130425
2.3183594	0.40314701	4.0044804	-0.017006118	-0.0021310709
2.3330078	0.40616831	4.0047097	-0.017044865	-0.0022466634
2.3476563	0.41762996	4.004426	-0.017022504	-0.0023381764
2.3623047	0.40226999	4.0047722	-0.017059419	-0.0021272267
2.3769531	0.42020208	4.0048585	-0.017068869	-0.0022013835
2.3916016	0.41905782	4.0050855	-0.017019285	-0.0022439025
2.40625	0.40534735	4.005547	-0.017001383	-0.0020941678
2.4208984	0.42496744	4.0049939	-0.017068576	-0.0022794073
2.4355469	0.41278979	4.0052047	-0.017106468	-0.0022021299
2.4501953	0.41168863	4.0055151	-0.017032996	-0.0022166155
2.4648438	0.42820898	4.0047746	-0.016987421	-0.0018384516
2.4794922	0.41105041	4.0054641	-0.017026903	-0.0018433604
2.4941406	0.4225027	4.0053377	-0.017074637	-0.0021674151
2.5087891	0.42564982	4.0053868	-0.017093198	-0.002293143
2.5234375	0.41221279	4.0057507	-0.017013595	-0.0020846524
2.5380859	0.43114769	4.0056491	-0.017037068	-0.0019263781
2.5527344	0.41901585	4.0056272	-0.017080866	-0.0019419738
2.5673828	0.4157804	4.0061655	-0.017069124	-0.0020290918
2.5820313	0.43348005	4.0053444	-0.017039904	-0.0021548024
2.5966797	0.41784108	4.0059271	-0.017083649	-0.0022605327
2.6113281	0.42601651	4.0061469	-0.017025258	-0.001999351
2.6259766	0.43252796	4.0061121	-0.016998712	-0.0018979994
2.640625	0.41589233	4.0062008	-0.017004756	-0.001962262
2.6552734	0.43248114	4.0057139	-0.017097687	-0.0022410981
2.6699219	0.43213508	4.0062251	-0.017057186	-0.0021898272
2.6845703	0.4196884	4.0058689	-0.016983479	-0.0018826966
2.6992188	0.43811896	4.0062556	-0.017015235	-0.0018307792
2.7138672	0.42566514	4.0060363	-0.017065942	-0.0020752321
2.7285156	0.42496082	4.0065799	-0.017077271	-0.0022484623
2.7431641	0.44245106	4.0063887	-0.017028181	-0.0020972036
2.7578125	0.42469171	4.0065756	-0.017037855	-0.0020069841
2.7724609	0.43264729	4.0069036	-0.01706497	-0.0020009615
2.7871094	0.43867207	4.0061989	-0.017027492	-0.0019801878
2.8017578	0.41985521	4.0065813	-0.017052308	-0.0021344174
2.8164063	0.44034344	4.0062776	-0.017087601	-0.0022659209
2.8310547	0.43562275	4.0062761	-0.017045826	-0.0020849351
2.8457031	0.4259271	4.0067711	-0.01699936	-0.0018939051
2.8603516	0.44560614	4.0063567	-0.017033119	-0.001974338
2.875	0.43155494	4.0067205	-0.017092759	-0.0022405831
2.8896484	0.43476951	4.0062399	-0.0170602	-0.0022118532
2.9042969	0.44470116	4.0065284	-0.017006991	-0.0019503983
2.9189453	0.42708212	4.0069809	-0.017003067	-0.0018558208
2.9335938	0.44044033	4.0069861	-0.017053574	-0.0020913959
2.9482422	0.44283095	4.0068483	-0.017020669	-0.002243361
2.9628906	0.43132338	4.0072246	-0.017032657	-0.0021502045
2.9775391	0.44856992	4.0077744	-0.01706239	-0.0021017883
2.9921875	0.43863481	4.0070128	-0.017044529	-0.0020092109
3.0068359	0.43382296	4.0061507	-0.017047666	-0.0018725158
3.0214844	0.44537899	4.0066328	-0.01705464	-0.0021289741
3.0361328	0.43577021	4.0066504	-0.017099187	-0.0022616691
3.0507813	0.44250745	4.0067458	-0.01706795	-0.0021152338
3.0654297	0.44753975	4.0069523	-0.017001869	-0.0018956866
3.0800781	0.43206868	4.0072179	-0.017027671	-0.0019138922
3.0947266	0.44945925	4.0072489	-0.017074469	-0.0022489696
3.109375	0.44607601	4.0072947	-0.017062945	-0.0022819564
3.1240234	0.43329787	4.006917	-0.017042447	-0.0022296186
3.1386719	0.45289555	4.0080724	-0.016984293	-0.0020480526
3.1533203	0.43647969	4.0070152	-0.017019331	-0.002284915
3.1679688	0.43931469	4.0078506	-0.017054129	-0.0024237689
3.1826172	0.45380011	4.0066924	-0.01702382	-0.0023513997
3.1972656	0.43569618	4.0071626	-0.017038787	-0.0024038963
3.2119141	0.44744861	4.006525	-0.017032107	-0.0022550682
3.2265625	0.44515896	4.0072975	-0.017003449	-0.0021170622
3.2412109	0.4308185	4.0069504	-0.017036002	-0.0023363978
3.2558594	0.4517234	4.0068655	-0.017086841	-0.0022271557
3.2705078	0.44068274	4.0069628	-0.017018966	-0.0021241379
3.2851563	0.43249065	4.0073776	-0.017018534	-0.0018837654
3.2998047	0.45291647	4.0073285	-0.016993379	-0.0018567453
3.3144531	0.43515033	4.0071535	-0.017075993	-0.0022068215
3.3291016	0.4403975	4.0076122	-0.017099764	-0.002296624
3.34375	0.45001176	4.0074325	-0.017041864	-0.0020224948
3.3583984	0.43279928	4.0069427	-0.016994225	-0.0019119949
3.3730469	0.4437888	4.0070019	-0.01701837	-0.0020141941
3.3876953	0.44339699	4.0070081	-0.017038753	-0.0020971028
3.4023438	0.43371502	4.007803	-0.017031737	-0.0021448759
3.4169922	0.45371297	4.0077395	-0.01706744	-0.0022164905
3.4316406	0.44169334	4.0071974	-0.017052976	-0.0020110977
3.4462891	0.43697819	4.0075278	-0.016980998	-0.0018735754
3.4609375	0.45338297	4.0072341	-0.017067907	-0.0020484629
3.4755859	0.43572634	4.007112	-0.017079325	-0.0022571839
3.4902344	0.44368729	4.0076618	-0.017062582	-0.0021576039
3.5048828	0.44945484	4.0078645	-0.016965345	-0.0019039782
3.5195313	0.43443167	4.0080504	-0.017009202	-0.0018372481
3.5341797	0.45185187	4.0069394	-0.01708661	-0.0021146985
3.5488281	0.44305044	4.0074415	-0.017049527	-0.0023051333
3.5634766	0.43953532	4.0080357	-0.017031034	-0.0020531693
3.578125	0.45474809	4.0077014	-0.01702415	-0.0019073442
3.5927734	0.43529329	4.0074654	-0.017068254	-0.0019824083
3.6074219	0.44248965	4.008544	-0.017024804	-0.0020123431
3.6220703	0.45483482	4.0079107	-0.017047802	-0.0021407367
3.6367188	0.43576238	4.0075788	-0.017038973	-0.0022649807
3.6513672	0.45199502	4.0076809	-0.017061036	-0.0019980599
3.6660156	0.44991297	4.0076771	-0.017020371	-0.0018748294
3.6806641	0.43881255	4.0075598	-0.017036751	-0.0020061345
3.6953125	0.45557243	4.0076747	-0.017089173	-0.0022485917
3.7099609	0.44398099	4.0080252	-0.017062094	-0.0022828127
3.7246094	0.44164774	4.0075908	-0.017002136	-0.0019414154
3.7392578	0.45769471	4.0078607	-0.017034836	-0.0018098559
3.7539063	0.43969586	4.0083508	-0.017056121	-0.002079522
3.7685547	0.44827858	4.0081162	-0.017041571	-0.0022728734
3.7832031	0.45827064	4.0079694	-0.01705897	-0.0020917277
3.7978516	0.43722251	4.0085459	-0.017033029	-0.00198047
3.8125	0.45258856	4.0086632	-0.01701548	-0.0019588154
3.8271484	0.44954798	4.0078845	-0.017022796	-0.0020026867
3.8417969	0.43624011	4.0079961	-0.017051069	-0.0021362423
