MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.019531	s	12/17/2021 3:14:02 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
1.6445313	0.093809776	1.0043678	-0.0044535962	-0.011423408
1.6591797	0.11050291	1.0032324	-0.0044691055	-0.011489763
1.6738281	0.10223253	1.004714	-0.0044543524	-0.011540566
1.6884766	0.095375799	1.0010148	-0.0045048213	-0.011662799
1.703125	0.10942236	1.0046544	-0.0044919048	-0.011761389
1.7177734	0.098239295	1.0049874	-0.0044534937	-0.01151301
1.7324219	0.10290468	1.0060351	-0.0043970379	-0.011325395
1.7470703	0.10889134	1.0057201	-0.004413574	-0.011521913
1.7617188	0.090308808	1.006379	-0.0045032306	-0.011752019
1.7763672	0.10683393	1.0087502	-0.0044713877	-0.011761308
1.7910156	0.10485269	0.99690956	-0.0044330191	-0.011408441
1.8056641	0.093729906	1.0017457	-0.0044294563	-0.011286184
1.8203125	0.11262141	1.0066671	-0.004451788	-0.01163666
1.8349609	0.098348372	1.00849	-0.004482076	-0.01181065
1.8496094	0.0952508	1.0035549	-0.0044603306	-0.011616701
1.8642578	0.11180173	1.0078573	-0.0044302461	-0.011473145
1.8789063	0.094235472	0.99862528	-0.0044518346	-0.011479013
1.8935547	0.10441785	1.0021667	-0.0044381255	-0.011463977
1.9082031	0.10896616	1.0077864	-0.0044474127	-0.011635527
1.9228516	0.091274239	1.0088476	-0.0044814493	-0.011775144
1.9375	0.10728266	0.99881572	-0.0044526388	-0.011560534
1.9521484	0.10226174	0.99932349	-0.0043953778	-0.011370498
1.9667969	0.094897747	1.0019021	-0.0044459291	-0.011443357
1.9814453	0.11075599	1.0094932	-0.0045011374	-0.011726544
1.9960938	0.096714668	1.0071934	-0.0045490172	-0.011799977
2.0107422	0.097933069	1.0063591	-0.0044183619	-0.01145187
2.0253906	0.10944085	1.0043433	-0.0044581252	-0.011270688
2.0400391	0.093012743	1.0066143	-0.0044811321	-0.01155611
2.0546875	0.10575003	1.0045975	-0.0044715214	-0.011782136
2.0693359	0.10857619	1.0079172	-0.0044694236	-0.011598659
2.0839844	0.093522601	1.006835	-0.0044448106	-0.011554303
2.0986328	0.10766883	1.0082626	-0.0044533182	-0.011506741
2.1132813	0.09882579	1.0083358	-0.00445785	-0.011392485
2.1279297	0.09130501	1.0094465	-0.0044795792	-0.011608028
2.1425781	0.10156859	1.0082706	-0.0045561073	-0.011793211
2.1572266	0.085379466	1.0078206	-0.0044545876	-0.011609863
2.171875	0.088882439	1.0070637	-0.0044009956	-0.011328926
2.1865234	0.095275193	1.0068858	-0.0044280398	-0.011421986
2.2011719	0.076429807	1.0058661	-0.0044789896	-0.011738518
2.2158203	0.092602655	1.0032387	-0.0044587119	-0.011788885
2.2304688	0.090482593	1.0023397	-0.0044653961	-0.011491898
2.2451172	0.079776414	1.0006863	-0.004376106	-0.011281468
2.2597656	0.10281637	1.0003309	-0.0044557354	-0.011537577
2.2744141	0.092349641	1.0045141	-0.00448706	-0.011708635
2.2890625	0.092167959	1.0018835	-0.0044899215	-0.011608238
2.3037109	0.11261974	1.0089064	-0.0044783633	-0.011609772
2.3183594	0.092090309	1.0081855	-0.0044288742	-0.011460724
2.3330078	0.10426668	1.0067914	-0.0044284845	-0.011360371
2.3476563	0.10858235	1.0031873	-0.0045169583	-0.011558648
2.3623047	0.091579013	1.0073907	-0.0045224335	-0.011755489
2.3769531	0.10958515	1.0080795	-0.0044892817	-0.011647256
2.3916016	0.10173029	1.0014412	-0.0043799402	-0.011300925
2.40625	0.096951619	1.0074383	-0.0044172015	-0.011343814
2.4208984	0.10998977	1.0081375	-0.0044825026	-0.011715166
2.4355469	0.095361009	0.99593896	-0.0045080837	-0.011820587
2.4501953	0.10167595	1.0085979	-0.0044323411	-0.011533395
2.4648438	0.10829656	1.0074583	-0.0044449652	-0.011299412
2.4794922	0.090766788	0.99651599	-0.0044481875	-0.011532711
