MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.019531	s	12/17/2021 12:40:02 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
1.2050781	0.12317716	1.0005305	-0.0045839963	-0.0034968653
1.2197266	0.10685568	1.0013505	-0.0045741946	-0.0034671568
1.234375	0.1221226	1.0009731	-0.0045770784	-0.0034006648
1.2490234	0.11958287	1.001348	-0.0046281177	-0.003637013
1.2636719	0.10746323	1.0006425	-0.0046126489	-0.0037941919
1.2783203	0.12749948	1.0016133	-0.0046079	-0.003561595
1.2929688	0.11520793	1.0008708	-0.0045454856	-0.0033777349
1.3076172	0.10976573	1.0006698	-0.0045510791	-0.003403788
1.3222656	0.12868081	1.0017978	-0.0046335338	-0.0037188982
1.3369141	0.11004663	1.0014975	-0.0046017827	-0.0037685959
1.3515625	0.1155909	1.0011469	-0.004572582	-0.0034442768
1.3662109	0.12559681	1.0015559	-0.0045437277	-0.0032475896
1.3808594	0.10945367	1.00094	-0.0046019899	-0.0035244664
1.3955078	0.12185417	1.0012906	-0.0046493155	-0.0037531697
1.4101563	0.11848934	1.0011352	-0.0046088933	-0.0036286623
1.4248047	0.10930488	1.0014548	-0.0046408484	-0.0035872199
1.4394531	0.1258692	1.001134	-0.0046218676	-0.0034723231
1.4541016	0.11210869	1.0005533	-0.0045348331	-0.0033396727
1.46875	0.11505172	1.0017377	-0.0046299919	-0.0035886592
1.4833984	0.12683302	1.0014471	-0.0046240706	-0.0037698809
1.4980469	0.10829699	1.0011874	-0.0046348204	-0.0036360568
1.5126953	0.11887322	1.0013678	-0.0045690518	-0.003322097
1.5273438	0.12488125	1.0017797	-0.0045941039	-0.003342987
1.5419922	0.10979943	1.0014187	-0.0045863325	-0.0036989083
1.5566406	0.12359411	1.0015068	-0.0046220371	-0.0038154917
1.5712891	0.11872617	1.0020486	-0.0045844158	-0.0034847287
1.5859375	0.11370111	1.0020616	-0.0045654611	-0.0032664754
1.6005859	0.1285298	1.0018878	-0.004576934	-0.0035260047
1.6152344	0.11261998	1.0020448	-0.0046337489	-0.0036205631
1.6298828	0.11902843	1.0017058	-0.0045899106	-0.0036566425
1.6445313	0.12732989	1.0022464	-0.0046437918	-0.0036372386
1.6591797	0.10867413	1.0023521	-0.0045907013	-0.0034858249
1.6738281	0.12561084	1.0020676	-0.0045223059	-0.0033211564
1.6884766	0.12657262	1.0029445	-0.0046228273	-0.0035324881
1.703125	0.11128205	1.0025153	-0.0046512177	-0.0037808628
1.7177734	0.12876119	1.0023508	-0.0045924578	-0.0037181193
1.7324219	0.12164889	1.0023773	-0.0045221406	-0.0033892086
1.7470703	0.11687206	1.0029057	-0.0046043834	-0.0033641979
1.7617188	0.13073158	1.0024976	-0.0046098242	-0.003695494
1.7763672	0.11445502	1.0032411	-0.0046627731	-0.003866483
1.7910156	0.12631376	1.0029222	-0.0046118121	-0.0035241512
1.8056641	0.13015446	1.0032181	-0.0045436062	-0.0033699912
1.8203125	0.11348552	1.0037788	-0.0046068323	-0.0035061513
1.8349609	0.13242114	1.0036795	-0.0045755981	-0.0035713308
1.8496094	0.12777829	1.002825	-0.0046149604	-0.003658093
1.8642578	0.1149711	1.0033258	-0.0046186	-0.0037219427
1.8789063	0.13362201	1.0035968	-0.004605012	-0.0035045135
1.8935547	0.12182656	1.0035198	-0.0045568226	-0.0033509058
1.9082031	0.1209617	1.0036075	-0.0045792074	-0.0035487884
1.9228516	0.13139141	1.0042171	-0.004628405	-0.0037486879
1.9375	0.1155971	1.0039042	-0.0046505798	-0.0037064033
1.9521484	0.12891825	1.0043138	-0.0045148768	-0.003368862
1.9667969	0.12701304	1.0033045	-0.0045875264	-0.0032816664
1.9814453	0.11716332	1.0038277	-0.0045833001	-0.0036568269
1.9960938	0.13344309	1.0038373	-0.0046408731	-0.0038265339
2.0107422	0.12273885	1.0041378	-0.004584223	-0.0035399799
2.0253906	0.1199846	1.004387	-0.0045913844	-0.0034125592
2.0400391	0.13556994	1.0040572	-0.0045978599	-0.0034908815
2.0546875	0.11868445	1.0039271	-0.0046212673	-0.00347906
2.0693359	0.12470653	1.0034223	-0.0046326118	-0.0036391504
2.0839844	0.13089056	1.0041101	-0.0046221423	-0.0037372999
2.0986328	0.1177377	1.0038022	-0.0045781289	-0.0035347259
2.1132813	0.12883304	1.0043309	-0.0045094825	-0.0033333502
2.1279297	0.12577532	1.0044399	-0.004563462	-0.0034969877
2.1425781	0.11757872	1.0044127	-0.0046442067	-0.0037475254
2.1572266	0.1332424	1.0038635	-0.0046622856	-0.0037494255
2.171875	0.11968213	1.0050269	-0.0045511634	-0.0034178896
2.1865234	0.12040085	1.0044408	-0.0045509897	-0.0032875133
2.2011719	0.13393861	1.0042226	-0.004609975	-0.0035923719
2.2158203	0.11463262	1.003896	-0.0046258848	-0.0037682266
2.2304688	0.12501191	1.0043026	-0.0045926706	-0.0035941498
2.2451172	0.1295469	1.0044096	-0.004580413	-0.0034816891
2.2597656	0.11304311	1.0037615	-0.004590313	-0.0035052884
2.2744141	0.13043177	1.0039945	-0.0045598098	-0.0034451028
2.2890625	0.12397372	1.0040469	-0.0046282499	-0.0036043741
2.3037109	0.1154201	1.0032889	-0.0046578487	-0.0037919858
2.3183594	0.13081205	1.0039256	-0.0046034674	-0.0035752191
2.3330078	0.11574276	1.0041801	-0.00456153	-0.0033806942
2.3476563	0.12246992	1.0036833	-0.0045708856	-0.003378775
2.3623047	0.13188572	1.0035422	-0.0046248739	-0.0037285183
2.3769531	0.11191735	1.0040954	-0.0046193921	-0.003770144
2.3916016	0.12767112	1.0040243	-0.004593676	-0.003459177
2.40625	0.12793522	1.003723	-0.0045541879	-0.0032767765
2.4208984	0.11206854	1.003989	-0.0046028029	-0.0035979135
2.4355469	0.13147117	1.0039324	-0.0046017384	-0.003721955
2.4501953	0.12237399	1.0039519	-0.0045993822	-0.0036188683
2.4648438	0.11576514	1.0037694	-0.0046040835	-0.0036321227
2.4794922	0.12939839	1.0039883	-0.004587159	-0.0034839103
2.4941406	0.11375833	1.0035187	-0.0045695035	-0.0033410289
2.5087891	0.1240252	1.0039685	-0.0046273917	-0.0036503286
2.5234375	0.12677519	1.0034653	-0.0046286061	-0.0038028904
2.5380859	0.11032032	1.0035608	-0.0046060709	-0.0036451463
2.5527344	0.12983833	1.0036235	-0.004569388	-0.0033560593
2.5673828	0.12227459	1.0037991	-0.0045744334	-0.0033590882
2.5820313	0.10996915	1.0035458	-0.0046660388	-0.0037528723
2.5966797	0.1293582	1.0035936	-0.0046204654	-0.003837721
2.6113281	0.1143687	1.0032254	-0.0045832149	-0.0035071075
2.6259766	0.11514629	1.0027165	-0.0045183655	-0.0032836576
2.640625	0.12847099	1.0033133	-0.0045909472	-0.0035369231
2.6552734	0.1109446	1.0031434	-0.0046456242	-0.0037201941
2.6699219	0.12335425	1.0036234	-0.0046198131	-0.0036075362
2.6845703	0.12286831	1.002884	-0.0046180831	-0.0036899259
2.6992188	0.11008015	1.0029641	-0.0045821313	-0.0034646508
2.7138672	0.12855089	1.0032728	-0.0045914897	-0.0033679437
2.7285156	0.11707969	1.0029162	-0.0046018194	-0.0035358465
2.7431641	0.11289967	1.0037738	-0.0046553747	-0.0037866409
2.7578125	0.13080129	1.003248	-0.0045961551	-0.0036694072
2.7724609	0.11366078	1.0023729	-0.0045894277	-0.0033387111
2.7871094	0.12008282	1.0026968	-0.0045642504	-0.003331881
2.8017578	0.12907407	1.0032898	-0.0046307738	-0.0036997064
2.8164063	0.11011299	1.0034505	-0.0046439385	-0.0038720749
2.8310547	0.12372555	1.0027156	-0.0045846305	-0.0035401571
2.8457031	0.1220623	1.0032552	-0.0045696627	-0.0033692461
2.8603516	0.11220021	1.0025079	-0.0046149506	-0.0035094097
2.875	0.12988171	1.0027366	-0.0045807655	-0.0036251475
2.8896484	0.11400433	1.0034781	-0.0046007996	-0.0036278497
2.9042969	0.11586796	1.0028141	-0.0046238177	-0.0036917762
2.9189453	0.12715589	1.0026789	-0.0046115145	-0.0035214717
2.9335938	0.11058137	1.0029726	-0.004580304	-0.0033289073
2.9482422	0.12085639	1.0018908	-0.0046050982	-0.0035659438
2.9628906	0.1243598	1.0023674	-0.0046102596	-0.003759454
2.9775391	0.10776736	1.0022908	-0.0045965337	-0.0037455019
2.9921875	0.12664333	1.0014936	-0.0045335423	-0.0033690934
3.0068359	0.11711335	1.0022361	-0.0045436183	-0.0032890611
3.0214844	0.11178629	1.0019259	-0.0046030609	-0.003613604
3.0361328	0.12965751	1.0023434	-0.0046212035	-0.0038349186
3.0507813	0.11399042	1.0022348	-0.0046181874	-0.0035598334
3.0654297	0.1177433	1.0022775	-0.0045983461	-0.0034626343
3.0800781	0.1270089	1.0023559	-0.0046228101	-0.0035219453
3.0947266	0.11107494	1.0021087	-0.0046030176	-0.0034489795
3.109375	0.12510158	1.0020267	-0.0045928778	-0.0036143302
3.1240234	0.12156739	1.0022421	-0.0046633752	-0.0037937586
3.1386719	0.11078215	1.0025513	-0.004591248	-0.0035229786
3.1533203	0.1288093	1.0025822	-0.0045191781	-0.0033470851
3.1679688	0.11625358	1.0023183	-0.0045571891	-0.0034698439
3.1826172	0.113001	1.0031105	-0.0045912713	-0.0037654364
3.1972656	0.12883087	1.003193	-0.0046522701	-0.003735669
3.2119141	0.11018085	1.0028169	-0.0045336112	-0.0034262608
3.2265625	0.12018243	1.0024285	-0.0045375982	-0.0032789612
3.2412109	0.125723	1.0025942	-0.0045943172	-0.0036051522
3.2558594	0.10932163	1.0022304	-0.0046108691	-0.0037832842
3.2705078	0.12562381	1.0026197	-0.0045666788	-0.0035876604
3.2851563	0.11720544	1.0019748	-0.0045917435	-0.0034723878
3.2998047	0.11020364	1.0023257	-0.0045653065	-0.0034696385
3.3144531	0.12960343	1.0023106	-0.004600286	-0.0034386294
3.3291016	0.11205177	1.0022085	-0.0045828014	-0.0035921889
3.34375	0.11318267	1.0029384	-0.0046343682	-0.0038316255
3.3583984	0.12595335	1.0022638	-0.0045854347	-0.0035787004
3.3730469	0.1088009	1.0020117	-0.0045468388	-0.0033746846
3.3876953	0.11931238	1.0018528	-0.0045866817	-0.003434075
3.4023438	0.12181047	1.0019804	-0.0046000127	-0.0037694774
3.4169922	0.10767861	1.0026234	-0.0046471078	-0.0037871243
3.4316406	0.12469396	1.0023988	-0.0045528067	-0.0034386902
3.4462891	0.11488412	1.0020417	-0.0045681647	-0.003298529
3.4609375	0.1098943	1.002551	-0.0046245405	-0.0035239735
3.4755859	0.12495685	1.0022964	-0.0046044923	-0.0037570545
3.4902344	0.10668036	1.0023818	-0.004578671	-0.0036346619
3.5048828	0.11255119	1.0015485	-0.0045970692	-0.0035443346
3.5195313	0.12065806	1.0012217	-0.0045869499	-0.0034846514
3.5341797	0.1023016	1.0011475	-0.0045764945	-0.0033714157
3.5488281	0.12037318	1.0008082	-0.0046059838	-0.00357184
3.5634766	0.11705986	1.0013008	-0.0046769232	-0.0037659071
3.578125	0.10499599	1.0012715	-0.004598897	-0.003612292
3.5927734	0.12601934	1.0016264	-0.0045787157	-0.0033479186
3.6074219	0.11145353	1.0017654	-0.0045535136	-0.0034004219
3.6220703	0.11114787	1.001747	-0.0046407273	-0.0037408795
3.6367188	0.12546958	1.0015805	-0.0046151625	-0.0037983737
3.6513672	0.10840778	1.0016431	-0.0045626839	-0.0034873947
3.6660156	0.11867416	1.0016592	-0.0045833238	-0.0032910076
