MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.019531	s	12/20/2021 2:09:56 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
1.2197266	0.22120465	-14.987543	-0.00378505	-0.011561001
1.234375	0.20901099	-14.987354	-0.0037696972	-0.011343338
1.2490234	0.21922751	-14.987416	-0.0036865082	-0.011065737
1.2636719	0.22116627	-14.986275	-0.0037234733	-0.011282945
1.2783203	0.21228348	-14.986871	-0.003765014	-0.011551969
1.2929688	0.22348598	-14.986737	-0.0037700043	-0.011525528
1.3076172	0.21809536	-14.986425	-0.0036989897	-0.011170427
1.3222656	0.21486151	-14.986115	-0.0036979644	-0.01109025
1.3369141	0.2275838	-14.986342	-0.0037697637	-0.011399321
1.3515625	0.21624616	-14.985773	-0.0038041177	-0.011591269
1.3662109	0.21624455	-14.985646	-0.0037299003	-0.011430615
1.3808594	0.22528706	-14.985357	-0.0037607702	-0.011322181
1.3955078	0.21662946	-14.985174	-0.0037034426	-0.011266354
1.4101563	0.22461258	-14.985278	-0.0037042215	-0.011212001
1.4248047	0.22840856	-14.985472	-0.0037706182	-0.011426467
1.4394531	0.21687299	-14.984913	-0.0037972126	-0.011583972
1.4541016	0.22794089	-14.985253	-0.0037195869	-0.011325738
1.46875	0.22222015	-14.984794	-0.0036656093	-0.01117591
1.4833984	0.22281946	-14.984701	-0.0037399991	-0.011224534
1.4980469	0.23205054	-14.985214	-0.0037363092	-0.011584354
1.5126953	0.22111516	-14.984098	-0.003770611	-0.011594204
1.5273438	0.22911403	-14.983894	-0.0037187999	-0.011243936
1.5419922	0.23403338	-14.984279	-0.0037346035	-0.011072694
1.5566406	0.22486459	-14.984756	-0.0037560705	-0.011388462
1.5712891	0.23438294	-14.98362	-0.0037142015	-0.011553358
1.5859375	0.23216425	-14.984051	-0.0037572242	-0.01142814
1.6005859	0.22813641	-14.983043	-0.0037537217	-0.011406565
1.6152344	0.23846847	-14.982753	-0.0037147999	-0.011286687
1.6298828	0.23416282	-14.983498	-0.0036871834	-0.011122325
1.6445313	0.23649523	-14.982645	-0.003761976	-0.011433111
1.6591797	0.23868833	-14.983336	-0.0038180721	-0.011586607
1.6738281	0.23022906	-14.982882	-0.0037276526	-0.011376548
1.6884766	0.23892511	-14.982809	-0.0036894248	-0.011119165
1.703125	0.23831429	-14.982345	-0.003733716	-0.011181588
1.7177734	0.23062186	-14.982502	-0.0037880004	-0.011530564
1.7324219	0.24242401	-14.982893	-0.003791329	-0.01162474
1.7470703	0.23896372	-14.982101	-0.0037194756	-0.011246802
1.7617188	0.23510243	-14.981857	-0.0037187592	-0.011059124
1.7763672	0.24808778	-14.981749	-0.0037705374	-0.011341795
1.7910156	0.23778513	-14.981336	-0.0037967798	-0.0114637
1.8056641	0.23945588	-14.98203	-0.0037881944	-0.011445183
1.8203125	0.24787991	-14.980639	-0.0037635837	-0.011517233
1.8349609	0.23640065	-14.980775	-0.0037193121	-0.011272507
1.8496094	0.24970563	-14.979847	-0.0036641152	-0.011128763
1.8642578	0.2495143	-14.980465	-0.0037171789	-0.011371166
1.8789063	0.24320315	-14.980799	-0.0038256287	-0.011590216
1.8935547	0.25318134	-14.980297	-0.0037859497	-0.011514672
1.9082031	0.24576126	-14.98042	-0.0036729453	-0.011141482
1.9228516	0.24618512	-14.980025	-0.0037173121	-0.011127723
1.9375	0.25551608	-14.979643	-0.0037717228	-0.011505721
1.9521484	0.24616045	-14.97963	-0.0038041209	-0.011607336
1.9667969	0.2500132	-14.979225	-0.0037097188	-0.011343727
1.9814453	0.25613341	-14.978747	-0.0037012366	-0.010855952
1.9960938	0.24964863	-14.979095	-0.0037307388	-0.01099648
2.0107422	0.25453794	-14.978912	-0.0037541655	-0.011057002
2.0253906	0.25268349	-14.979088	-0.0037383768	-0.011096722
2.0400391	0.24760751	-14.979204	-0.0037525373	-0.01118624
2.0546875	0.25449255	-14.97821	-0.0034440111	-0.010957964
2.0693359	0.25012156	-14.978273	-0.0033934535	-0.010829847
2.0839844	0.25500071	-14.97897	-0.0034500998	-0.01102644
2.0986328	0.26009482	-14.977789	-0.0035252599	-0.011243959
2.1132813	0.24913654	-14.978339	-0.0034485394	-0.011165324
2.1279297	0.25821868	-14.978077	-0.0033622328	-0.010828936
2.1425781	0.25964269	-14.977473	-0.0034045277	-0.010832852
2.1572266	0.25051516	-14.977634	-0.003464452	-0.011139424
2.171875	0.260389	-14.977871	-0.0034682434	-0.011317417
2.1865234	0.25543955	-14.977641	-0.0034548608	-0.011051133
2.2011719	0.25390595	-14.97718	-0.0034045321	-0.01090799
2.2158203	0.26512843	-14.977355	-0.0034642171	-0.010969476
2.2304688	0.25601697	-14.97674	-0.0034680611	-0.010979651
2.2451172	0.26242247	-14.978123	-0.0034478388	-0.011085928
2.2597656	0.26272443	-14.976676	-0.0035275524	-0.011285887
2.2744141	0.25294453	-14.97636	-0.0033899571	-0.011036159
2.2890625	0.26613742	-14.97603	-0.0033840565	-0.010774369
2.3037109	0.26450214	-14.976254	-0.0034443806	-0.010979836
2.3183594	0.25916281	-14.975971	-0.0034876415	-0.011236385
2.3330078	0.26977193	-14.976462	-0.0034227301	-0.011211596
2.3476563	0.26291785	-14.976162	-0.0034434875	-0.010936269
2.3623047	0.26323575	-14.97543	-0.0036903808	-0.01077757
2.3769531	0.27047023	-14.976027	-0.0037473042	-0.011096978
2.3916016	0.26273122	-14.975174	-0.0038014692	-0.011334055
2.40625	0.26747575	-14.974807	-0.0037038526	-0.01105666
2.4208984	0.27056789	-14.975155	-0.0037256284	-0.010944911
2.4355469	0.26475087	-14.975012	-0.0036889398	-0.010957127
2.4501953	0.27398288	-14.974606	-0.0037001478	-0.010893187
2.4648438	0.27356774	-14.974628	-0.0037413174	-0.011117376
2.4794922	0.26618481	-14.974555	-0.0038127746	-0.011309313
2.4941406	0.27690941	-14.97403	-0.0037402615	-0.011063298
2.5087891	0.26859325	-14.973815	-0.0036686282	-0.010817857
2.5234375	0.2721231	-14.973229	-0.0037130991	-0.01094562
2.5380859	0.27754089	-14.973478	-0.0037688245	-0.011242273
2.5527344	0.26802057	-14.973513	-0.0037596829	-0.011299251
2.5673828	0.27463347	-14.974306	-0.0037021316	-0.010919295
2.5820313	0.2769495	-14.973468	-0.0037136632	-0.010774923
2.5966797	0.27267945	-14.973192	-0.0037269979	-0.011082338
2.6113281	0.27969852	-14.972782	-0.0037371321	-0.011227766
2.6259766	0.27433485	-14.972692	-0.0037310692	-0.011110159
2.640625	0.27588025	-14.973513	-0.0037573706	-0.011053872
2.6552734	0.28407198	-14.972787	-0.0037748527	-0.010977169
2.6699219	0.27754328	-14.973037	-0.003374381	-0.01091635
2.6845703	0.28607851	-14.971929	-0.0034369112	-0.011102501
2.6992188	0.28459558	-14.971995	-0.0037778919	-0.011345675
2.7138672	0.27639526	-14.971029	-0.003694118	-0.011107583
2.7285156	0.28469008	-14.971854	-0.0036779819	-0.010846868
2.7431641	0.28585106	-14.971902	-0.0037343826	-0.010889591
2.7578125	0.28062218	-14.971684	-0.0035029515	-0.011228222
2.7724609	0.28796878	-14.971259	-0.003456854	-0.011319665
2.7871094	0.28401771	-14.971334	-0.0033917907	-0.010964496
2.8017578	0.28559345	-14.970556	-0.0034117578	-0.010826526
2.8164063	0.29358134	-14.970955	-0.0034526179	-0.011048721
2.8310547	0.28322065	-14.970475	-0.0034543481	-0.011171945
2.8457031	0.28850543	-14.970657	-0.0034459806	-0.011134782
